pair,open_time,close_time,open,high,low,close,volume
ETHUSDT,2024-03-07 20:00:00,2024-03-07 23:59:59,3900.85000000,3946.57000000,3880.00000000,3908.16000000,64744.94910000
ETHUSDT,2024-03-08 00:00:00,2024-03-08 03:59:59,3908.16000000,3954.98000000,3908.15000000,3950.46000000,79443.96380000
ETHUSDT,2024-03-08 04:00:00,2024-03-08 07:59:59,3950.46000000,3993.75000000,3886.00000000,3900.75000000,172241.14340000
ETHUSDT,2024-03-08 08:00:00,2024-03-08 11:59:59,3900.76000000,3978.49000000,3820.00000000,3928.82000000,174005.11970000
ETHUSDT,2024-03-08 12:00:00,2024-03-08 15:59:59,3928.82000000,3950.85000000,3871.28000000,3883.36000000,78238.16720000
ETHUSDT,2024-03-08 16:00:00,2024-03-08 19:59:59,3883.37000000,3929.00000000,3877.50000000,3923.21000000,42981.50100000
ETHUSDT,2024-03-08 20:00:00,2024-03-08 23:59:59,3923.22000000,3942.00000000,3912.05000000,3925.47000000,36331.83340000
ETHUSDT,2024-03-09 00:00:00,2024-03-09 03:59:59,3925.46000000,3936.00000000,3887.99000000,3912.49000000,47849.72380000
ETHUSDT,2024-03-09 04:00:00,2024-03-09 07:59:59,3912.50000000,3927.05000000,3901.62000000,3916.66000000,40208.56260000
ETHUSDT,2024-03-09 08:00:00,2024-03-09 11:59:59,3916.66000000,3920.22000000,3870.01000000,3881.18000000,57453.43710000
ETHUSDT,2024-03-09 12:00:00,2024-03-09 15:59:59,3881.18000000,3912.68000000,3881.17000000,3905.21000000,30014.08070000
ETHUSDT,2024-03-09 16:00:00,2024-03-09 19:59:59,3905.20000000,3940.10000000,3899.51000000,3935.00000000,51918.02880000
ETHUSDT,2024-03-09 20:00:00,2024-03-09 23:59:59,3935.01000000,3950.00000000,3929.79000000,3944.82000000,38704.74620000
ETHUSDT,2024-03-10 00:00:00,2024-03-10 04:59:59,3944.81000000,3964.67000000,3920.02000000,3932.72000000,60457.15630000
ETHUSDT,2024-03-10 05:00:00,2024-03-10 08:59:59,3932.72000000,3947.18000000,3860.65000000,3883.69000000,85475.68790000
ETHUSDT,2024-03-10 09:00:00,2024-03-10 12:59:59,3883.70000000,3927.05000000,3882.06000000,3898.00000000,48450.62370000
ETHUSDT,2024-03-10 13:00:00,2024-03-10 16:59:59,3898.01000000,3903.89000000,3791.26000000,3878.47000000,71658.43710000
ETHUSDT,2024-03-10 17:00:00,2024-03-10 20:59:59,3878.47000000,3888.38000000,3722.95000000,3866.93000000,104660.84580000
ETHUSDT,2024-03-10 21:00:00,2024-03-11 00:59:59,3866.92000000,4011.79000000,3834.22000000,4001.40000000,158741.34440000
ETHUSDT,2024-03-11 01:00:00,2024-03-11 04:59:59,4001.40000000,4054.60000000,3986.86000000,4034.25000000,166787.88580000
ETHUSDT,2024-03-11 05:00:00,2024-03-11 08:59:59,4034.25000000,4065.80000000,4017.00000000,4018.00000000,128794.48030000
ETHUSDT,2024-03-11 09:00:00,2024-03-11 12:59:59,4018.01000000,4086.23000000,3998.92000000,4031.71000000,107913.56400000
ETHUSDT,2024-03-11 13:00:00,2024-03-11 16:59:59,4031.70000000,4082.00000000,4027.92000000,4064.80000000,54656.39360000
ETHUSDT,2024-03-11 17:00:00,2024-03-11 20:59:59,4064.80000000,4093.92000000,4021.19000000,4028.69000000,82355.28430000
ETHUSDT,2024-03-11 21:00:00,2024-03-12 00:59:59,4028.69000000,4052.40000000,4000.02000000,4027.13000000,62019.69530000
ETHUSDT,2024-03-12 01:00:00,2024-03-12 04:59:59,4027.13000000,4065.00000000,3965.00000000,4020.83000000,83842.39360000
ETHUSDT,2024-03-12 05:00:00,2024-03-12 08:59:59,4020.84000000,4053.80000000,3950.00000000,3988.46000000,146976.21910000
ETHUSDT,2024-03-12 09:00:00,2024-03-12 12:59:59,3988.46000000,3991.62000000,3828.98000000,3980.23000000,199020.77180000
ETHUSDT,2024-03-12 13:00:00,2024-03-12 16:59:59,3980.23000000,3980.56000000,3927.18000000,3979.96000000,58573.03000000
ETHUSDT,2024-03-12 17:00:00,2024-03-12 20:59:59,3979.97000000,4045.86000000,3973.53000000,4043.78000000,64974.96480000
